zip,city,district,address
4396,서울특별시,용산구,보광로 1 ~ 17
4415,서울특별시,용산구,보광로 18 ~ 42
4394,서울특별시,용산구,보광로 19 ~ 59
4416,서울특별시,용산구,보광로 4 ~ 14
4414,서울특별시,용산구,보광로 46 ~ 78
4392,서울특별시,용산구,보광로 61 ~ 95
4406,서울특별시,용산구,보광로 80 ~ 128
4391,서울특별시,용산구,보광로 97 ~ 127
4415,서울특별시,용산구,보광로12가길 2 ~ 56
4415,서울특별시,용산구,보광로12길 4 ~ 21
4415,서울특별시,용산구,보광로14길 8 ~ 48
4394,서울특별시,용산구,보광로19길 1 ~ 17
4394,서울특별시,용산구,보광로21길 3 ~ 32
4394,서울특별시,용산구,보광로23길 1 ~ 21
4415,서울특별시,용산구,보광로24길 12 ~ 30
4414,서울특별시,용산구,보광로24길 9 ~ 31
4394,서울특별시,용산구,보광로25길 3 ~ 16
4414,서울특별시,용산구,보광로30가길 1-4 ~ 19
4414,서울특별시,용산구,보광로30길 3 ~ 36-12
4394,서울특별시,용산구,보광로31길 1 ~ 53
4392,서울특별시,용산구,보광로31길 6 ~ 56
4414,서울특별시,용산구,보광로32가길 6 ~ 25
4414,서울특별시,용산구,보광로32길 1 ~ 28
4406,서울특별시,용산구,보광로46길 1 ~ 28
4406,서울특별시,용산구,보광로48길 3 ~ 17
4406,서울특별시,용산구,보광로50길 3 ~ 28
4391,서울특별시,용산구,보광로51길 3 ~ 29
4406,서울특별시,용산구,보광로54길 1 ~ 26
4391,서울특별시,용산구,보광로55길 1-4 ~ 28
4391,서울특별시,용산구,보광로59길 3-2 ~ 62
4396,서울특별시,용산구,보광로5길 1-8 ~ 41
4406,서울특별시,용산구,보광로60길 3 ~ 22
4395,서울특별시,용산구,보광로7길 19 ~ 63
4396,서울특별시,용산구,보광로7길 3 ~ 17
4359,서울특별시,용산구,삼개로 56 ~ 60
4364,서울특별시,용산구,새창로 109 ~ 135
4363,서울특별시,용산구,새창로 112 ~ 136
4367,서울특별시,용산구,새창로 141 ~ 147
4366,서울특별시,용산구,새창로 142 ~ 156
4370,서울특별시,용산구,새창로 149 ~ 159
4372,서울특별시,용산구,새창로 170-4
4371,서울특별시,용산구,새창로 181
4376,서울특별시,용산구,새창로 209 ~ 221-19
4354,서울특별시,용산구,새창로 70
4356,서울특별시,용산구,새창로 78 ~ 110-3
4355,서울특별시,용산구,새창로 93 ~ 105
4357,서울특별시,용산구,새창로12길 103
4356,서울특별시,용산구,새창로12길 1-2 ~ 14
4356,서울특별시,용산구,새창로12길 23 ~ 41
4356,서울특별시,용산구,새창로14길 12
4356,서울특별시,용산구,새창로14길 13 ~ 52
4356,서울특별시,용산구,새창로14길 3 ~ 9
4356,서울특별시,용산구,새창로14길 9-1 ~ 11
4356,서울특별시,용산구,새창로20가길 6 ~ 18
4356,서울특별시,용산구,새창로20길 1 ~ 10
4364,서울특별시,용산구,새창로33길 2 ~ 17
4364,서울특별시,용산구,새창로33길 20 ~ 36
4364,서울특별시,용산구,새창로35길 10 ~ 10-6
4364,서울특별시,용산구,새창로35길 11 ~ 13
4364,서울특별시,용산구,새창로35길 18 ~ 31
4364,서울특별시,용산구,새창로35길 3 ~ 5-1
4364,서울특별시,용산구,새창로35길 6
4364,서울특별시,용산구,새창로35길 7 ~ 7-1
4364,서울특별시,용산구,새창로35길 8
4364,서울특별시,용산구,새창로35길 9
4366,서울특별시,용산구,새창로42길 5
4366,서울특별시,용산구,새창로42길 6 ~ 12
4366,서울특별시,용산구,새창로44길 2 ~ 13
4368,서울특별시,용산구,새창로45가길 1 ~ 15
4370,서울특별시,용산구,새창로45가길 6 ~ 28
4367,서울특별시,용산구,새창로45길 1 ~ 33
4370,서울특별시,용산구,새창로45길 2-3 ~ 42
4368,서울특별시,용산구,새창로45길 41 ~ 43
4370,서울특별시,용산구,새창로45길 49 ~ 79
4366,서울특별시,용산구,새창로46길 8 ~ 14
4370,서울특별시,용산구,새창로49길 3 ~ 35
4370,서울특별시,용산구,새창로49길 42
4370,서울특별시,용산구,새창로49길 45 ~ 63
4366,서울특별시,용산구,새창로50길 10 ~ 12-3
4357,서울특별시,용산구,새창로8길 117 ~ 117-1
4358,서울특별시,용산구,새창로8길 157 ~ 183
4354,서울특별시,용산구,새창로8길 7 ~ 29
4387,서울특별시,용산구,서빙고로 1 ~ 9
4383,서울특별시,용산구,서빙고로 137 ~ 185
4384,서울특별시,용산구,서빙고로 237 ~ 269
4428,서울특별시,용산구,서빙고로 238 ~ 246
4398,서울특별시,용산구,서빙고로 279 ~ 295
4397,서울특별시,용산구,서빙고로 297 ~ 309-19
4385,서울특별시,용산구,서빙고로 31 ~ 69
4416,서울특별시,용산구,서빙고로 369 ~ 413
4411,서울특별시,용산구,서빙고로 417
4388,서울특별시,용산구,서빙고로 4-2 ~ 60
4422,서울특별시,용산구,서빙고로 83
4385,서울특별시,용산구,서빙고로 87
4388,서울특별시,용산구,서빙고로20길 3 ~ 19
4388,서울특별시,용산구,서빙고로22길 5 ~ 22
4388,서울특별시,용산구,서빙고로24길 4 ~ 18
4387,서울특별시,용산구,서빙고로3길 5 ~ 40
4384,서울특별시,용산구,서빙고로51가길 9 ~ 34
4384,서울특별시,용산구,서빙고로51길 4 ~ 68-14
4384,서울특별시,용산구,서빙고로57길 4 ~ 24
4384,서울특별시,용산구,서빙고로59길 3 ~ 37-3
4387,서울특별시,용산구,서빙고로5길 4
4387,서울특별시,용산구,서빙고로5길 7
4428,서울특별시,용산구,서빙고로62길 3 ~ 59
4398,서울특별시,용산구,서빙고로65길 10 ~ 70
4398,서울특별시,용산구,서빙고로67길 11 ~ 15-4
4398,서울특별시,용산구,서빙고로67길 16-6 ~ 18
4398,서울특별시,용산구,서빙고로67길 19
4398,서울특별시,용산구,서빙고로67길 20
4398,서울특별시,용산구,서빙고로67길 21 ~ 21-10
4398,서울특별시,용산구,서빙고로67길 22
4398,서울특별시,용산구,서빙고로67길 23
4398,서울특별시,용산구,서빙고로67길 24
4398,서울특별시,용산구,서빙고로67길 25 ~ 27
4398,서울특별시,용산구,서빙고로67길 28 ~ 28-3
4398,서울특별시,용산구,서빙고로67길 29
4398,서울특별시,용산구,서빙고로67길 30 ~ 30-8
4398,서울특별시,용산구,서빙고로67길 31
4398,서울특별시,용산구,서빙고로67길 32
4398,서울특별시,용산구,서빙고로67길 35 ~ 39
4398,서울특별시,용산구,서빙고로67길 40 ~ 42
4398,서울특별시,용산구,서빙고로67길 43 ~ 45
4398,서울특별시,용산구,서빙고로67길 46
4398,서울특별시,용산구,서빙고로67길 47
4398,서울특별시,용산구,서빙고로67길 48 ~ 48-13
4398,서울특별시,용산구,서빙고로67길 49
4398,서울특별시,용산구,서빙고로67길 50
4398,서울특별시,용산구,서빙고로67길 51 ~ 51-1
4398,서울특별시,용산구,서빙고로67길 52
4398,서울특별시,용산구,서빙고로67길 53
4398,서울특별시,용산구,서빙고로67길 54
4398,서울특별시,용산구,서빙고로67길 55
4398,서울특별시,용산구,서빙고로67길 56
4398,서울특별시,용산구,서빙고로67길 57
4398,서울특별시,용산구,서빙고로67길 58 ~ 58-2
4398,서울특별시,용산구,서빙고로67길 59
4398,서울특별시,용산구,서빙고로67길 60 ~ 64
4398,서울특별시,용산구,서빙고로67길 65
4398,서울특별시,용산구,서빙고로67길 7
4398,서울특별시,용산구,서빙고로67길 8
4397,서울특별시,용산구,서빙고로71길 6 ~ 80
4398,서울특별시,용산구,서빙고로71길 7 ~ 65-6
4397,서울특별시,용산구,서빙고로73길 7 ~ 43
4397,서울특별시,용산구,서빙고로75가길 1-2 ~ 46
4397,서울특별시,용산구,서빙고로75길 5 ~ 40-8
4397,서울특별시,용산구,서빙고로79가길 26-3 ~ 51
4397,서울특별시,용산구,서빙고로79가길 3 ~ 7
4397,서울특별시,용산구,서빙고로79가길 8 ~ 26-2
4397,서울특별시,용산구,서빙고로79길 11 ~ 16
4397,서울특별시,용산구,서빙고로79길 4 ~ 10
4395,서울특별시,용산구,서빙고로91가길 42
4397,서울특별시,용산구,서빙고로91가길 5 ~ 31
4396,서울특별시,용산구,서빙고로91길 2 ~ 28-15
4397,서울특별시,용산구,서빙고로91길 60 ~ 102
4397,서울특별시,용산구,서빙고로91나길 1 ~ 37
4397,서울특별시,용산구,서빙고로91나길 37-4 ~ 37-38
4397,서울특별시,용산구,서빙고로91나길 38 ~ 42
4397,서울특별시,용산구,서빙고로91나길 43 ~ 73
4395,서울특별시,용산구,서빙고로91나길 46 ~ 120
4398,서울특별시,용산구,서빙고로91나길 77 ~ 85
4395,서울특별시,용산구,서빙고로91다길 2 ~ 28-9
4395,서울특별시,용산구,서빙고로91다길 28-10
4395,서울특별시,용산구,서빙고로91다길 30 ~ 42
4395,서울특별시,용산구,서빙고로91라길 15-5
4395,서울특별시,용산구,서빙고로91라길 16 ~ 20
4395,서울특별시,용산구,서빙고로91라길 22 ~ 28-4
4395,서울특별시,용산구,서빙고로91라길 28-6 ~ 28-8
4395,서울특별시,용산구,서빙고로91라길 30 ~ 48
4395,서울특별시,용산구,서빙고로91라길 5 ~ 15-4
4416,서울특별시,용산구,서빙고로95길 6 ~ 22
4416,서울특별시,용산구,서빙고로97길 2-3 ~ 22
4340,서울특별시,용산구,소월로 109 ~ 377
4328,서울특별시,용산구,소월로 132 ~ 182-2
4339,서울특별시,용산구,소월로 198-4
4341,서울특별시,용산구,소월로 220-3 ~ 222
4342,서울특별시,용산구,소월로 264 ~ 272
4344,서울특별시,용산구,소월로 280 ~ 316
4347,서울특별시,용산구,소월로 322
4326,서울특별시,용산구,소월로 56 ~ 74-3
4328,서울특별시,용산구,소월로20길 2 ~ 12
4337,서울특별시,용산구,소월로20길 22 ~ 80-1
4338,서울특별시,용산구,소월로20길 23 ~ 67
4353,서울특별시,용산구,소월로20길 82
4339,서울특별시,용산구,소월로26길 3 ~ 24
4326,서울특별시,용산구,소월로2가길 3 ~ 23
4326,서울특별시,용산구,소월로2길 5 ~ 37-4
4326,서울특별시,용산구,소월로2나길 4 ~ 36
4326,서울특별시,용산구,소월로2다길 1 ~ 23
4341,서울특별시,용산구,소월로30길 7 ~ 53-29
4342,서울특별시,용산구,소월로38가길 5 ~ 41
4342,서울특별시,용산구,소월로38길 4 ~ 42
4342,서울특별시,용산구,소월로40길 4 ~ 76
4344,서울특별시,용산구,소월로40길 78 ~ 88
4344,서울특별시,용산구,소월로44가길 3 ~ 39
4342,서울특별시,용산구,소월로44길 2 ~ 32
4344,서울특별시,용산구,소월로44길 3 ~ 31
4344,서울특별시,용산구,소월로44길 33 ~ 42-5
4339,서울특별시,용산구,신흥로 14 ~ 90
4337,서울특별시,용산구,신흥로 147-1
4337,서울특별시,용산구,신흥로 148
4337,서울특별시,용산구,신흥로 149 ~ 152
4338,서울특별시,용산구,신흥로 7 ~ 89
4328,서울특별시,용산구,신흥로 92 ~ 94-2
4337,서울특별시,용산구,신흥로 93
4337,서울특별시,용산구,신흥로 95 ~ 147
4338,서울특별시,용산구,신흥로11가길 6 ~ 16
4338,서울특별시,용산구,신흥로11길 1 ~ 64
4338,서울특별시,용산구,신흥로11나길 2-2 ~ 33
4339,서울특별시,용산구,신흥로12길 1 ~ 48
4339,서울특별시,용산구,신흥로14길 5 ~ 31
4338,서울특별시,용산구,신흥로15길 3 ~ 28
4339,서울특별시,용산구,신흥로16길 3 ~ 40
4339,서울특별시,용산구,신흥로18길 3 ~ 27
4328,서울특별시,용산구,신흥로20길 1 ~ 30
4328,서울특별시,용산구,신흥로20길 32 ~ 55
4337,서울특별시,용산구,신흥로22가길 5 ~ 33
4328,서울특별시,용산구,신흥로22길 4 ~ 30
4337,서울특별시,용산구,신흥로22길 5 ~ 29
4337,서울특별시,용산구,신흥로23길 2 ~ 24
4337,서울특별시,용산구,신흥로25가길 1 ~ 23
4337,서울특별시,용산구,신흥로25길 2-2 ~ 26
4337,서울특별시,용산구,신흥로26길 8 ~ 42
4337,서울특별시,용산구,신흥로27길 6-3 ~ 32-4
4337,서울특별시,용산구,신흥로29가길 1 ~ 21
4337,서울특별시,용산구,신흥로29길 3 ~ 22-1
4339,서울특별시,용산구,신흥로2길 7 ~ 78
4337,서울특별시,용산구,신흥로30길 2 ~ 24
4337,서울특별시,용산구,신흥로32길 3 ~ 36
4337,서울특별시,용산구,신흥로34길 5 ~ 11
4337,서울특별시,용산구,신흥로36가길 1-1 ~ 11
4337,서울특별시,용산구,신흥로36가길 12-3 ~ 12-38
4337,서울특별시,용산구,신흥로36가길 15 ~ 17
4337,서울특별시,용산구,신흥로36가길 18
4337,서울특별시,용산구,신흥로36가길 19
4337,서울특별시,용산구,신흥로36가길 24 ~ 24-11
4337,서울특별시,용산구,신흥로36가길 25
4337,서울특별시,용산구,신흥로36가길 26
4337,서울특별시,용산구,신흥로36길 1 ~ 5-1
4337,서울특별시,용산구,신흥로36길 6 ~ 18
4338,서울특별시,용산구,신흥로3가길 1 ~ 77
4338,서울특별시,용산구,신흥로3길 2 ~ 60
4338,서울특별시,용산구,신흥로3나길 3 ~ 33
4338,서울특별시,용산구,신흥로5길 3 ~ 70
4338,서울특별시,용산구,신흥로7길 1 ~ 68
4338,서울특별시,용산구,신흥로9길 3 ~ 21
4427,서울특별시,용산구,양녕로 445
4381,서울특별시,용산구,양녕로 495
4427,서울특별시,용산구,양녕로 496
4407,서울특별시,용산구,우사단로 16 ~ 20
4414,서울특별시,용산구,우사단로 2 ~ 2-1
4406,서울특별시,용산구,우사단로 3 ~ 47
4405,서울특별시,용산구,우사단로 34 ~ 46
4413,서울특별시,용산구,우사단로 6 ~ 10
4405,서울특별시,용산구,우사단로10가길 10
4405,서울특별시,용산구,우사단로10가길 13 ~ 13-5
4405,서울특별시,용산구,우사단로10가길 14
4405,서울특별시,용산구,우사단로10가길 15 ~ 17-7
4405,서울특별시,용산구,우사단로10가길 18
4405,서울특별시,용산구,우사단로10가길 19
4405,서울특별시,용산구,우사단로10가길 2 ~ 4
4405,서울특별시,용산구,우사단로10가길 22
4405,서울특별시,용산구,우사단로10가길 7
4405,서울특별시,용산구,우사단로10가길 8 ~ 8-13
4405,서울특별시,용산구,우사단로10가길 9
4407,서울특별시,용산구,우사단로10길 12 ~ 132
4409,서울특별시,용산구,우사단로10길 131 ~ 171
4412,서울특별시,용산구,우사단로10길 138 ~ 174-7
4405,서울특별시,용산구,우사단로10길 1-4 ~ 39
4405,서울특별시,용산구,우사단로10길 39-29 ~ 39-31
4408,서울특별시,용산구,우사단로10길 39-36 ~ 39-70
4408,서울특별시,용산구,우사단로10길 39-6 ~ 39-20
4404,서울특별시,용산구,우사단로10길 39-80 ~ 39-96
4408,서울특별시,용산구,우사단로10길 41 ~ 129
4407,서울특별시,용산구,우사단로10나길 10
4407,서울특별시,용산구,우사단로10나길 10-2 ~ 14
4407,서울특별시,용산구,우사단로10나길 15
4407,서울특별시,용산구,우사단로10나길 16 ~ 18
4407,서울특별시,용산구,우사단로10나길 4-1 ~ 8-1
4407,서울특별시,용산구,우사단로10나길 8-2 ~ 9-1
4407,서울특별시,용산구,우사단로10나길 9-2 ~ 9-7
4408,서울특별시,용산구,우사단로10다길 1 ~ 12-4
4403,서울특별시,용산구,우사단로10다길 13 ~ 23
4408,서울특별시,용산구,우사단로10다길 14 ~ 48
4402,서울특별시,용산구,우사단로10다길 25 ~ 35
4403,서울특별시,용산구,우사단로10라길 3
4402,서울특별시,용산구,우사단로10라길 4 ~ 6-4
4403,서울특별시,용산구,우사단로10라길 7 ~ 47
4412,서울특별시,용산구,우사단로10마길 1 ~ 26
4412,서울특별시,용산구,우사단로10바길 3 ~ 16
4405,서울특별시,용산구,우사단로12길 6 ~ 23
4405,서울특별시,용산구,우사단로14길 25 ~ 29
4405,서울특별시,용산구,우사단로14길 3 ~ 24
4404,서울특별시,용산구,우사단로14길 33 ~ 35
4405,서울특별시,용산구,우사단로14길 34 ~ 36
4404,서울특별시,용산구,우사단로14길 41 ~ 85
4413,서울특별시,용산구,우사단로2가길 1 ~ 50
4413,서울특별시,용산구,우사단로2길 1 ~ 63
4414,서울특별시,용산구,우사단로2길 6 ~ 66
4413,서울특별시,용산구,우사단로2나길 3 ~ 22
4413,서울특별시,용산구,우사단로4가길 1 ~ 19
4407,서울특별시,용산구,우사단로4길 1 ~ 95
4413,서울특별시,용산구,우사단로4길 2 ~ 96
4413,서울특별시,용산구,우사단로4나길 1-4 ~ 21
4413,서울특별시,용산구,우사단로4다길 1 ~ 29
4413,서울특별시,용산구,우사단로4라길 3 ~ 43
4407,서울특별시,용산구,우사단로6길 10
4407,서울특별시,용산구,우사단로6길 12 ~ 13-11
4407,서울특별시,용산구,우사단로6길 14 ~ 14-4
4407,서울특별시,용산구,우사단로6길 15
4407,서울특별시,용산구,우사단로6길 16
4407,서울특별시,용산구,우사단로6길 17 ~ 17-1
4407,서울특별시,용산구,우사단로6길 18 ~ 51
4407,서울특별시,용산구,우사단로6길 2 ~ 7
4407,서울특별시,용산구,우사단로6길 8
4407,서울특별시,용산구,우사단로6길 9
4363,서울특별시,용산구,원효로 121 ~ 167
4366,서울특별시,용산구,원효로 128 ~ 166
4367,서울특별시,용산구,원효로 170 ~ 192-1
4364,서울특별시,용산구,원효로 171 ~ 211
4368,서울특별시,용산구,원효로 194 ~ 220
4316,서울특별시,용산구,원효로 227 ~ 251
4315,서울특별시,용산구,원효로 236 ~ 268
4314,서울특별시,용산구,원효로 255 ~ 273-1
4365,서울특별시,용산구,원효로 28 ~ 100-38
4360,서울특별시,용산구,원효로 55 ~ 71
4359,서울특별시,용산구,원효로 7 ~ 51
4362,서울특별시,용산구,원효로 73 ~ 117
4361,서울특별시,용산구,원효로19가길 4 ~ 23
4360,서울특별시,용산구,원효로19길 1 ~ 35-6
4362,서울특별시,용산구,원효로19길 10 ~ 78
4361,서울특별시,용산구,원효로19길 49 ~ 81
4361,서울특별시,용산구,원효로19나길 4 ~ 25
4359,서울특별시,용산구,원효로1길 16 ~ 28
4362,서울특별시,용산구,원효로25길 1 ~ 31
4362,서울특별시,용산구,원효로27길 16-4 ~ 16-5
4362,서울특별시,용산구,원효로27길 17
4362,서울특별시,용산구,원효로27길 18
4362,서울특별시,용산구,원효로27길 19
4362,서울특별시,용산구,원효로27길 20 ~ 22
4362,서울특별시,용산구,원효로27길 9 ~ 13
4362,서울특별시,용산구,원효로31길 5 ~ 17
4363,서울특별시,용산구,원효로35가길 1 ~ 22
4362,서울특별시,용산구,원효로35길 1-10 ~ 3
4361,서울특별시,용산구,원효로35길 17 ~ 53-6
4363,서울특별시,용산구,원효로35길 2 ~ 62
4363,서울특별시,용산구,원효로35나길 2
4363,서울특별시,용산구,원효로35나길 5
4363,서울특별시,용산구,원효로35나길 6
4363,서울특별시,용산구,원효로35나길 7 ~ 26
4363,서울특별시,용산구,원효로39길 3 ~ 38-1
4359,서울특별시,용산구,원효로3길 8 ~ 15
4363,서울특별시,용산구,원효로41가길 3 ~ 30-5
4363,서울특별시,용산구,원효로41가길 30-10 ~ 38
4363,서울특별시,용산구,원효로41가길 30-7 ~ 30-9
4363,서울특별시,용산구,원효로41길 3 ~ 47-24
4363,서울특별시,용산구,원효로41길 50 ~ 52
4363,서울특별시,용산구,원효로41길 53 ~ 53-5
4363,서울특별시,용산구,원효로41길 54
4363,서울특별시,용산구,원효로41길 55
4363,서울특별시,용산구,원효로41길 56 ~ 58-1
4363,서울특별시,용산구,원효로41길 59
4363,서울특별시,용산구,원효로41길 60
4363,서울특별시,용산구,원효로41길 61
4363,서울특별시,용산구,원효로41길 62
4363,서울특별시,용산구,원효로41길 63
4363,서울특별시,용산구,원효로41길 64 ~ 73
4366,서울특별시,용산구,원효로48길 10
4366,서울특별시,용산구,원효로48길 11 ~ 17
4366,서울특별시,용산구,원효로48길 6
4366,서울특별시,용산구,원효로48길 7 ~ 9
4367,서울특별시,용산구,원효로52길 7 ~ 9
4364,서울특별시,용산구,원효로53가길 12 ~ 14
4364,서울특별시,용산구,원효로53가길 15 ~ 15-14
4364,서울특별시,용산구,원효로53가길 16
4364,서울특별시,용산구,원효로53가길 17
4364,서울특별시,용산구,원효로53가길 18-2 ~ 22-4
4364,서울특별시,용산구,원효로53가길 23
4364,서울특별시,용산구,원효로53가길 24
4364,서울특별시,용산구,원효로53가길 2-4 ~ 4
4364,서울특별시,용산구,원효로53가길 25 ~ 27
4364,서울특별시,용산구,원효로53가길 5
4364,서울특별시,용산구,원효로53가길 6
4364,서울특별시,용산구,원효로53가길 7 ~ 11
4364,서울특별시,용산구,원효로53길 1 ~ 13
4364,서울특별시,용산구,원효로53길 19
4364,서울특별시,용산구,원효로53길 20
4364,서울특별시,용산구,원효로53길 21 ~ 27
4364,서울특별시,용산구,원효로53길 28
4364,서울특별시,용산구,원효로53길 29 ~ 29-8
4364,서울특별시,용산구,원효로53길 30
4364,서울특별시,용산구,원효로53길 31 ~ 55-1
4367,서울특별시,용산구,원효로54길 6 ~ 22
4367,서울특별시,용산구,원효로56길 21-4 ~ 21-10
4367,서울특별시,용산구,원효로56길 24
4367,서울특별시,용산구,원효로56길 25 ~ 28
4367,서울특별시,용산구,원효로56길 3 ~ 21-3
4370,서울특별시,용산구,원효로56길 37 ~ 38
4367,서울특별시,용산구,원효로58길 1 ~ 27-5
4367,서울특별시,용산구,원효로58길 27-6 ~ 27-12
4367,서울특별시,용산구,원효로58길 28
4367,서울특별시,용산구,원효로58길 31 ~ 34
4370,서울특별시,용산구,원효로58길 38 ~ 42
4364,서울특별시,용산구,원효로63길 21
4364,서울특별시,용산구,원효로63길 22
4364,서울특별시,용산구,원효로63길 23
4364,서울특별시,용산구,원효로63길 24
4364,서울특별시,용산구,원효로63길 25 ~ 27
4364,서울특별시,용산구,원효로63길 28
4364,서울특별시,용산구,원효로63길 4 ~ 20
4368,서울특별시,용산구,원효로64길 1 ~ 35
4367,서울특별시,용산구,원효로64길 4 ~ 34
4370,서울특별시,용산구,원효로64길 41 ~ 46
4364,서울특별시,용산구,원효로67길 5 ~ 19
4364,서울특별시,용산구,원효로71길 27 ~ 72
4364,서울특별시,용산구,원효로71길 6 ~ 24
4316,서울특별시,용산구,원효로77가길 3 ~ 23
4316,서울특별시,용산구,원효로77길 6-7 ~ 54-5
4315,서울특별시,용산구,원효로80길 5-4 ~ 19
4316,서울특별시,용산구,원효로81길 3-6 ~ 40
4316,서울특별시,용산구,원효로83길 5-4 ~ 40-1
4315,서울특별시,용산구,원효로84길 4 ~ 21
4316,서울특별시,용산구,원효로89길 3 ~ 41
4314,서울특별시,용산구,원효로89길 4 ~ 24
4315,서울특별시,용산구,원효로90길 34
4315,서울특별시,용산구,원효로90길 6 ~ 20
4314,서울특별시,용산구,원효로93길 2 ~ 22
4314,서울특별시,용산구,원효로97길 3 ~ 41
4313,서울특별시,용산구,원효로97길 4 ~ 50
4420,서울특별시,용산구,유엔빌리지1길 2 ~ 50
4420,서울특별시,용산구,유엔빌리지2길 5 ~ 109
4420,서울특별시,용산구,유엔빌리지3길 2 ~ 195
4420,서울특별시,용산구,유엔빌리지길 1 ~ 289
4373,서울특별시,용산구,이촌로 1 ~ 73
4381,서울특별시,용산구,이촌로 100-4 ~ 114
4380,서울특별시,용산구,이촌로 101 ~ 125
4427,서울특별시,용산구,이촌로 156 ~ 224
4374,서울특별시,용산구,이촌로 16 ~ 80-8
4421,서울특별시,용산구,이촌로 177 ~ 201
4422,서울특별시,용산구,이촌로 219 ~ 223-13
4423,서울특별시,용산구,이촌로 245 ~ 255
4426,서울특별시,용산구,이촌로 248 ~ 280
4425,서울특별시,용산구,이촌로 290 ~ 324-10
4424,서울특별시,용산구,이촌로 293 ~ 319
4428,서울특별시,용산구,이촌로 343-20 ~ 344-15
4428,서울특별시,용산구,이촌로 347
4428,서울특별시,용산구,이촌로 347-11 ~ 352
4374,서울특별시,용산구,이촌로14길 7 ~ 16
4374,서울특별시,용산구,이촌로18길 3 ~ 21-47
4374,서울특별시,용산구,이촌로22길 4 ~ 20
4373,서울특별시,용산구,이촌로29길 1-11
4380,서울특별시,용산구,이촌로29길 1-13 ~ 40
4380,서울특별시,용산구,이촌로29길 1-6 ~ 1-8
4374,서울특별시,용산구,이촌로2가길 1 ~ 122
4374,서울특별시,용산구,이촌로2길 17 ~ 25
4381,서울특별시,용산구,이촌로34길 5 ~ 29
4380,서울특별시,용산구,이촌로37길 13 ~ 34-1
4427,서울특별시,용산구,이촌로46길 2 ~ 33
4427,서울특별시,용산구,이촌로54길 5 ~ 17
4427,서울특별시,용산구,이촌로58길 1 ~ 19
4427,서울특별시,용산구,이촌로62길 9 ~ 18
4427,서울특별시,용산구,이촌로64길 6 ~ 72
4422,서울특별시,용산구,이촌로65가길 3 ~ 51
4423,서울특별시,용산구,이촌로65가길 66 ~ 91
4422,서울특별시,용산구,이촌로65길 8
4422,서울특별시,용산구,이촌로69길 30
4422,서울특별시,용산구,이촌로71길 10 ~ 42
4427,서울특별시,용산구,이촌로72길 62
4423,서울특별시,용산구,이촌로75길 6 ~ 22-5
4423,서울특별시,용산구,이촌로77길 9 ~ 19
4423,서울특별시,용산구,이촌로81길 14 ~ 38
4426,서울특별시,용산구,이촌로84길 9 ~ 34
4423,서울특별시,용산구,이촌로87길 13 ~ 21
4424,서울특별시,용산구,이촌로87길 14
4425,서울특별시,용산구,이촌로88길 3 ~ 15
4426,서울특별시,용산구,이촌로88길 8 ~ 30
4424,서울특별시,용산구,이촌로89길 32 ~ 50
4353,서울특별시,용산구,이태원로 1 ~ 59
4390,서울특별시,용산구,이태원로 134 ~ 146
4351,서울특별시,용산구,이태원로 141 ~ 161
4391,서울특별시,용산구,이태원로 148 ~ 178
4350,서울특별시,용산구,이태원로 161-1 ~ 173-7
4350,서울특별시,용산구,이태원로 177
4350,서울특별시,용산구,이태원로 179 ~ 191
4406,서울특별시,용산구,이태원로 180 ~ 192
4349,서울특별시,용산구,이태원로 195 ~ 231
4405,서울특별시,용산구,이태원로 196 ~ 208
4382,서울특별시,용산구,이태원로 2 ~ 10
4404,서울특별시,용산구,이태원로 210 ~ 222-34
4383,서울특별시,용산구,이태원로 22 ~ 70
4400,서울특별시,용산구,이태원로 226 ~ 262
4348,서울특별시,용산구,이태원로 235 ~ 267
4399,서울특별시,용산구,이태원로 264 ~ 294
4347,서울특별시,용산구,이태원로 271 ~ 285
4347,서울특별시,용산구,이태원로 287
4391,서울특별시,용산구,이태원로14길 11 ~ 61
4390,서울특별시,용산구,이태원로14길 4 ~ 60
4351,서울특별시,용산구,이태원로15길 1 ~ 34
4391,서울특별시,용산구,이태원로16길 2 ~ 53
4351,서울특별시,용산구,이태원로17길 5 ~ 25
4351,서울특별시,용산구,이태원로19길 3 ~ 61
4350,서울특별시,용산구,이태원로19길 4 ~ 52
4391,서울특별시,용산구,이태원로20가길 1 ~ 17
4391,서울특별시,용산구,이태원로20길 2-6 ~ 39
4350,서울특별시,용산구,이태원로23길 4 ~ 36
4391,서울특별시,용산구,이태원로26길 6 ~ 51
4350,서울특별시,용산구,이태원로27가길 5 ~ 58
4349,서울특별시,용산구,이태원로27길 101
4348,서울특별시,용산구,이태원로27길 108 ~ 114-18
4349,서울특별시,용산구,이태원로27길 41 ~ 97
4349,서울특별시,용산구,이태원로27길 6 ~ 38
4350,서울특별시,용산구,이태원로27길 7 ~ 39-27
4349,서울특별시,용산구,이태원로27나길 50
4349,서울특별시,용산구,이태원로27나길 7 ~ 40
4349,서울특별시,용산구,이태원로27다길 3 ~ 41
4350,서울특별시,용산구,이태원로27다길 47 ~ 65
4349,서울특별시,용산구,이태원로27다길 50 ~ 58
4349,서울특별시,용산구,이태원로27라길 2-6 ~ 35
4382,서울특별시,용산구,이태원로2길 5 ~ 18
4404,서울특별시,용산구,이태원로36길 7 ~ 40
